timestamp(ms),Angle,Pulses,Speed,Time,
"1682182517,903","180","0","0,06","18024708",
"1682182517,93","178,53","-1","36,62","18052012",
"1682182517,941","177,06","-2","95,79","18062452",
"1682182517,95","175,59","-3","113,79","18071240",
"1682182517,957","174,12","-4","134,84","18078656",
"1682182517,964","172,65","-5","182,75","18084128",
"1682182517,97","171,18","-6","168,01","18090080",
"1682182517,975","169,71","-7","183,28","18095536",
"1682182517,98","168,24","-8","193,65","18100700",
"1682182517,985","166,78","-9","202,43","18105640",
"1682182517,99","165,31","-10","211,86","18110360",
"1682182517,995","163,84","-11","290,7","18113800",
"1682182517,999","162,37","-12","235,4","18118048",
"1682182518,003","160,9","-13","242,48","18122172",
"1682182518,007","159,43","-14","252,27","18126136",
"1682182518,011","157,96","-15","257,2","18130024",
"1682182518,015","156,49","-16","260,69","18133860",
"1682182518,018","155,02","-17","366,03","18136592",
"1682182518,022","153,55","-18","275,33","18140224",
"1682182518,026","152,08","-19","283,77","18143748",
"1682182518,029","150,61","-20","287,36","18147228",
"1682182518,032","149,14","-21","421,59","18149600",
"1682182518,036","147,67","-22","297,97","18152956",
"1682182518,039","146,2","-23","299,04","18156300",
"1682182518,042","144,73","-24","439,37","18158576",
"1682182518,046","143,27","-25","453,72","18160780",
"1682182518,049","141,8","-26","316,46","18163940",
"1682182518,052","140,33","-27","318,88","18167076",
"1682182518,055","138,86","-28","325,52","18170148",
"1682182518,058","137,39","-29","327,23","18173204",
"1682182518,061","135,92","-30","327,65","18176256",
"1682182518,064","134,45","-31","330,25","18179284",
"1682182518,067","132,98","-32","337,38","18182248",
"1682182518,07","131,51","-33","345,3","18185144",
"1682182518,073","130,04","-34","534,19","18187016",
"1682182518,076","128,57","-35","551,88","18188828",
"1682182518,079","127,1","-36","352,61","18191664",
"1682182518,081","125,63","-37","351,62","18194508",
"1682182518,084","124,16","-38","353,61","18197336",
"1682182518,087","122,69","-39","570,78","18199088",
"1682182518,09","121,22","-40","367,11","18201812",
"1682182518,092","119,75","-41","368,19","18204528",
"1682182518,095","118,29","-42","600,96","18206192",
"1682182518,098","116,82","-43","370,92","18208888",
"1682182518,101","115,35","-44","368,73","18211600",
"1682182518,103","113,88","-45","592,42","18213288",
"1682182518,106","112,41","-46","373,69","18215964",
"1682182518,109","110,94","-47","381,1","18218588",
"1682182518,111","109,47","-48","381,68","18221208",
"1682182518,114","108","-49","386,4","18223796",
"1682182518,116","106,53","-50","385,8","18226388",
"1682182518,119","105,06","-51","382,26","18229004",
"1682182518,122","103,59","-52","628,14","18230596",
"1682182518,124","102,12","-53","388,2","18233172",
"1682182518,127","100,65","-54","659,63","18234688",
"1682182518,129","99,18","-55","394,32","18237224",
"1682182518,132","97,71","-56","673,85","18238708",
"1682182518,134","96,24","-57","396,2","18241232",
"1682182518,137","94,78","-58","393,08","18243776",
"1682182518,139","93,31","-59","393,08","18246320",
"1682182518,142","91,84","-60","399,36","18248824",
"1682182518,144","90,37","-61","405,19","18251292",
"1682182518,147","88,9","-62","402,58","18253776",
"1682182518,149","87,43","-63","700,28","18255204",
"1682182518,152","85,96","-64","406,5","18257664",
"1682182518,154","84,49","-65","688,71","18259116",
"1682182518,157","83,02","-66","401,93","18261604",
"1682182518,159","81,55","-67","407,17","18264060",
"1682182518,162","80,08","-68","716,33","18265456",
"1682182518,164","78,61","-69","412,54","18267880",
"1682182518,166","77,14","-70","726,74","18269256",
"1682182518,169","75,67","-71","413,91","18271672",
"1682182518,171","74,2","-72","409,84","18274112",
"1682182518,174","72,73","-73","708,22","18275524",
"1682182518,176","71,27","-74","415,97","18277928",
"1682182518,178","69,8","-75","420,88","18280304",
"1682182518,181","68,33","-76","733,14","18281668",
"1682182518,183","66,86","-77","423,73","18284028",
"1682182518,186","65,39","-78","422,3","18286396",
"1682182518,188","63,92","-79","726,74","18287772",
"1682182518,19","62,45","-80","416,67","18290172",
"1682182518,193","60,98","-81","423,01","18292536",
"1682182518,195","59,51","-82","759,88","18293852",
"1682182518,197","58,04","-83","425,89","18296200",
"1682182518,2","56,57","-84","429,55","18298528",
"1682182518,202","55,1","-85","428,08","18300864",
"1682182518,204","53,63","-86","746,27","18302204",
"1682182518,207","52,16","-87","422,3","18304572",
"1682182518,209","50,69","-88","428,82","18306904",
"1682182518,211","49,22","-89","778,82","18308188",
"1682182518,214","47,75","-90","431,03","18310508",
"1682182518,216","46,29","-91","435,54","18312804",
"1682182518,218","44,82","-92","434,03","18315108",
"1682182518,221","43,35","-93","762,2","18316420",
"1682182518,223","41,88","-94","428,08","18318756",
"1682182518,225","40,41","-95","433,28","18321064",
"1682182518,228","38,94","-96","438,6","18323344",
"1682182518,23","37,47","-97","786,16","18324616",
"1682182518,232","36","-98","440,92","18326884",
"1682182518,235","34,53","-99","438,6","18329164",
"1682182518,237","33,06","-100","433,28","18331472",
"1682182518,239","31,59","-101","776,4","18332760",
"1682182518,241","30,12","-102","437,83","18335044",
"1682182518,244","28,65","-103","442,48","18337304",
"1682182518,246","27,18","-104","440,92","18339572",
"1682182518,248","25,71","-105","816,99","18340796",
"1682182518,251","24,24","-106","806,45","18342036",
"1682182518,253","22,78","-107","437,06","18344324",
"1682182518,255","21,31","-108","435,54","18346620",
"1682182518,257","19,84","-109","440,14","18348892",
"1682182518,26","18,37","-110","822,37","18350108",
"1682182518,262","16,9","-111","444,05","18352360",
"1682182518,264","15,43","-112","448,03","18354592",
"1682182518,266","13,96","-113","445,63","18356836",
"1682182518,269","12,49","-114","440,92","18359104",
"1682182518,271","11,02","-115","796,18","18360360",
"1682182518,273","9,55","-116","444,05","18362612",
"1682182518,275","8,08","-117","449,64","18364836",
"1682182518,278","6,61","-118","447,23","18367072",
"1682182518,28","5,14","-119","450,45","18369292",
"1682182518,282","3,67","-120","830,56","18370496",
"1682182518,284","2,2","-121","811,69","18371728",
"1682182518,287","0,73","-122","440,92","18373996",
"1682182518,289","-0,73","-123","447,23","18376232",
"1682182518,291","-2,2","-124","452,08","18378444",
"1682182518,293","-3,67","-125","448,83","18380672",
"1682182518,295","-5,14","-126","847,46","18381852",
"1682182518,298","-6,61","-127","450,45","18384072",
"1682182518,3","-8,08","-128","445,63","18386316",
"1682182518,302","-9,55","-129","444,05","18388568",
"1682182518,304","-11,02","-130","449,64","18390792",
"1682182518,307","-12,49","-131","853,24","18391964",
"1682182518,309","-13,96","-132","844,59","18393148",
"1682182518,311","-15,43","-133","457,04","18395336",
"1682182518,313","-16,9","-134","453,72","18397540",
"1682182518,315","-18,37","-135","448,83","18399768",
"1682182518,318","-19,84","-136","447,23","18402004",
"1682182518,32","-21,31","-137","841,75","18403192",
"1682182518,322","-22,78","-138","865,05","18404348",
"1682182518,324","-24,25","-139","850,34","18405524",
"1682182518,326","-25,71","-140","458,72","18407704",
"1682182518,329","-27,18","-141","456,2","18409896",
"1682182518,331","-28,65","-142","450,45","18412116",
"1682182518,333","-30,12","-143","448,83","18414344",
"1682182518,335","-31,59","-144","850,34","18415520",
"1682182518,337","-33,06","-145","865,05","18416676",
"1682182518,34","-34,53","-146","456,2","18418868",
"1682182518,342","-36","-147","460,41","18421040",
"1682182518,344","-37,47","-148","457,04","18423228",
"1682182518,346","-38,94","-149","452,08","18425440",
"1682182518,348","-40,41","-150","449,64","18427664",
"1682182518,351","-41,88","-151","850,34","18428840",
"1682182518,353","-43,35","-152","871,08","18429988",
"1682182518,355","-44,82","-153","457,04","18432176",
"1682182518,357","-46,29","-154","460,41","18434348",
"1682182518,359","-47,76","-155","457,88","18436532",
"1682182518,362","-49,22","-156","452,9","18438740",
"1682182518,364","-50,69","-157","450,45","18440960",
"1682182518,366","-52,16","-158","853,24","18442132",
"1682182518,368","-53,63","-159","874,13","18443276",
"1682182518,37","-55,1","-160","457,88","18445460",
"1682182518,373","-56,57","-161","462,11","18447624",
"1682182518,375","-58,04","-162","458,72","18449804",
"1682182518,377","-59,51","-163","452,9","18452012",
"1682182518,379","-60,98","-164","451,26","18454228",
"1682182518,381","-62,45","-165","856,16","18455396",
"1682182518,383","-63,92","-166","874,13","18456540",
"1682182518,386","-65,39","-167","865,05","18457696",
"1682182518,388","-66,86","-168","462,96","18459856",
"1682182518,39","-68,33","-169","458,72","18462036",
"1682182518,392","-69,8","-170","453,72","18464240",
"1682182518,394","-71,27","-171","452,08","18466452",
"1682182518,397","-72,73","-172","457,04","18468640",
"1682182518,399","-74,2","-173","877,19","18469780",
"1682182518,401","-75,67","-174","868,06","18470932",
"1682182518,403","-77,14","-175","463,82","18473088",
"1682182518,405","-78,61","-176","459,56","18475264",
"1682182518,407","-80,08","-177","454,55","18477464",
"1682182518,41","-81,55","-178","452,08","18479676",
"1682182518,412","-83,02","-179","457,88","18481860",
"1682182518,414","-84,49","-180","880,28","18482996",
"1682182518,416","-85,96","-181","868,06","18484148",
"1682182518,418","-87,43","-182","883,39","18485280",
"1682182518,42","-88,9","-183","461,25","18487448",
"1682182518,423","-90,37","-184","454,55","18489648",
"1682182518,425","-91,84","-185","453,72","18491852",
"1682182518,427","-93,31","-186","459,56","18494028",
"1682182518,429","-94,78","-187","462,96","18496188",
"1682182518,431","-96,25","-188","871,08","18497336",
"1682182518,434","-97,71","-189","889,68","18498460",
"1682182518,436","-99,18","-190","874,13","18499604",
"1682182518,438","-100,65","-191","455,37","18501800",
"1682182518,44","-102,12","-192","454,55","18504000",
"1682182518,442","-103,59","-193","458,72","18506180",
"1682182518,444","-105,06","-194","464,68","18508332",
"1682182518,447","-106,53","-195","461,25","18510500",
"1682182518,449","-108","-196","886,52","18511628",
"1682182518,451","-109,47","-197","880,28","18512764",
"1682182518,453","-110,94","-198","856,16","18513932",
"1682182518,455","-112,41","-199","454,55","18516132",
"1682182518,457","-113,88","-200","461,25",,
"1682182518,458",,,,"18518300",
"1682182518,46","-115,35","-201","464,68","18520452",
"1682182518,462","-116,82","-202","462,96","18522612",
"1682182518,464","-118,29","-203","467,29","18524752",
"1682182518,466","-119,76","-204","462,96","18526912",
"1682182518,468","-121,22","-205","865,05","18528068",
"1682182518,47","-122,69",,,,
"1682182518,471",,"-206","859,11","18529232",
"1682182518,473","-124,16","-207","874,13","18530376",
"1682182518,475","-125,63","-208","467,29","18532516",
"1682182518,477","-127,1","-209","464,68","18534668",
"1682182518,479","-128,57","-210","468,16","18536804",
"1682182518,481","-130,04","-211","465,55","18538952",
"1682182518,483","-131,51","-212","459,56","18541128",
"1682182518,486","-132,98","-213","457,88","18543312",
"1682182518,488","-134,45","-214","880,28","18544448",
"1682182518,49","-135,92","-215","899,28","18545560",
"1682182518,492","-137,39","-216","889,68","18546684",
"1682182518,494","-138,86","-217","902,53","18547792",
"1682182518,496","-140,33","-218","466,42","18549936",
"1682182518,498","-141,8",,,,
"1682182518,499",,"-219","460,41","18552108",
"1682182518,501","-143,27","-220","457,88","18554292",
"1682182518,503","-144,74","-221","462,96","18556452",
"1682182518,505","-146,2","-222","469,04","18558584",
"1682182518,507","-147,67","-223","465,55","18560732",
"1682182518,509","-149,14","-224","905,8","18561836",
"1682182518,511","-150,61","-225","889,68","18562960",
"1682182518,514","-152,08","-226","871,08","18564108",
"1682182518,516","-153,55","-227","457,88","18566292",
"1682182518,518","-155,02","-228","462,96","18568452",
"1682182518,52","-156,49","-229","468,16","18570588",
"1682182518,522","-157,96","-230","464,68","18572740",
"1682182518,524","-159,43","-231","469,04","18574872",
"1682182518,526","-160,9","-232","465,55","18577020",
"1682182518,529","-162,37","-233","460,41","18579192",
"1682182518,531","-163,84","-234","862,07","18580352",
"1682182518,533","-165,31","-235","883,39","18581484",
"1682182518,535","-166,78","-236","899,28","18582596",
"1682182518,537","-168,25","-237","466,42","18584740",
"1682182518,539","-169,71","-238","469,92","18586868",
"1682182518,542","-171,18","-239","466,42","18589012",
"1682182518,544","-172,65","-240","461,25","18591180",
"1682182518,546","-174,12","-241","459,56","18593356",
"1682182518,548","-175,59","-242","463,82","18595512",
"1682182518,55","-177,06","-243","905,8","18596616",
"1682182518,552","-178,53","-244","892,86","18597736",
"1682182518,554","-180","-245","909,09","18598836",
"1682182518,557","-181,47","-246","899,28","18599948",
"1682182518,559","-182,94","-247","461,25","18602116",
"1682182518,561","-184,41","-248","459,56","18604292",
"1682182518,563","-185,88","-249","464,68","18606444",
"1682182518,565","-187,35","-250","469,92","18608572",
"1682182518,567","-188,82","-251","467,29","18610712",
"1682182518,569","-190,29","-252","470,81","18612836",
"1682182518,572","-191,76","-253","466,42","18614980",
"1682182518,574","-193,22","-254","877,19","18616120",
"1682182518,576","-194,69","-255","868,06","18617272",
"1682182518,578","-196,16","-256","886,52","18618400",
"1682182518,58","-197,63","-257","469,04","18620532",
"1682182518,582","-199,1","-258","465,55","18622680",
"1682182518,585","-200,57","-259","470,81","18624804",
"1682182518,587","-202,04","-260","466,42","18626948",
"1682182518,589","-203,51","-261","461,25","18629116",
"1682182518,591","-204,98","-262","459,56","18631292",
"1682182518,593","-206,45","-263","463,82","18633448",
"1682182518,595","-207,92","-264","905,8","18634552",
"1682182518,597","-209,39",,,,
"1682182518,598",,"-265","896,06","18635668",
"1682182518,6","-210,86","-266","912,41","18636764",
"1682182518,602","-212,33","-267","896,06","18637880",
"1682182518,604","-213,8","-268","462,11","18640044",
"1682182518,606","-215,27","-269","460,41","18642216",
"1682182518,608","-216,74","-270","465,55","18644364",
"1682182518,61","-218,2","-271","470,81","18646488",
"1682182518,612","-219,67","-272","468,16","18648624",
"1682182518,615","-221,14","-273","471,7","18650744",
"1682182518,617","-222,61","-274","468,16","18652880",
"1682182518,619","-224,08","-275","880,28","18654016",
"1682182518,621","-225,55","-276","871,08","18655164",
"1682182518,623","-227,02","-277","889,68","18656288",
"1682182518,625","-228,49","-278","470,81","18658412",
"1682182518,627","-229,96","-279","467,29","18660552",
"1682182518,63","-231,43","-280","471,7","18662672",
"1682182518,632","-232,9","-281","468,16","18664808",
"1682182518,634","-234,37","-282","462,11","18666972",
"1682182518,636","-235,84","-283","460,41","18669144",
"1682182518,638","-237,31","-284","465,55","18671292",
"1682182518,64","-238,78","-285","909,09","18672392",
"1682182518,642","-240,25","-286","896,06","18673508",
"1682182518,645","-241,71","-287","912,41","18674604",
"1682182518,647","-243,18","-288","902,53","18675712",
"1682182518,649","-244,65","-289","877,19","18676852",
"1682182518,651","-246,12","-290","461,25","18679020",
"1682182518,653","-247,59","-291","466,42","18681164",
"1682182518,655","-249,06","-292","471,7","18683284",
"1682182518,657","-250,53","-293","469,04","18685416",
"1682182518,66","-252","-294","472,59","18687532",
"1682182518,662","-253,47","-295","469,92","18689660",
"1682182518,664","-254,94","-296","463,82","18691816",
"1682182518,666","-256,41","-297","874,13","18692960",
"1682182518,668","-257,88","-298","892,86","18694080",
"1682182518,67","-259,35","-299","915,75","18695172",
"1682182518,672","-260,82","-300","902,53","18696280",
"1682182518,674","-262,29","-301","472,59","18698396",
"1682182518,677","-263,76","-302","469,92","18700524",
"1682182518,679","-265,23","-303","462,96","18702684",
"1682182518,681","-266,69","-304","462,11","18704848",
"1682182518,683","-268,16","-305","466,42","18706992",
"1682182518,685","-269,63","-306","471,7","18709112",
"1682182518,687","-271,1","-307","468,16","18711248",
"1682182518,689","-272,57","-308","912,41","18712344",
"1682182518,692","-274,04","-309","905,8","18713448",
"1682182518,694","-275,51","-310","880,28","18714584",
"1682182518,696","-276,98","-311","874,13","18715728",
"1682182518,698","-278,45","-312","468,16","18717864",
"1682182518,7","-279,92","-313","471,7","18719984",
"1682182518,702","-281,39","-314","469,92","18722112",
"1682182518,704","-282,86","-315","472,59","18724228",
"1682182518,707","-284,33","-316","469,92","18726356",
"1682182518,709","-285,8","-317","464,68","18728508",
"1682182518,711","-287,27","-318","461,25","18730676",
"1682182518,713","-288,74","-319","899,28","18731788",
"1682182518,715","-290,2","-320","915,75","18732880",
"1682182518,717","-291,67","-321","902,53","18733988",
"1682182518,719","-293,14","-322","915,75","18735080",
"1682182518,721","-294,61","-323","905,8","18736184",
"1682182518,724","-296,08","-324","463,82","18738340",
"1682182518,726","-297,55","-325","461,25","18740508",
"1682182518,728","-299,02","-326","467,29","18742648",
"1682182518,73","-300,49","-327","471,7","18744768",
"1682182518,732","-301,96","-328","468,16","18746904",
"1682182518,734","-303,43","-329","472,59","18749020",
"1682182518,736","-304,9",,,,
"1682182518,737",,"-330","469,04","18751152",
"1682182518,739","-306,37","-331","883,39","18752284",
"1682182518,741","-307,84","-332","877,19","18753424",
"1682182518,743","-309,31","-333","896,06","18754540",
"1682182518,745","-310,78","-334","912,41","18755636",
"1682182518,747","-312,25","-335","469,92","18757764",
"1682182518,749","-313,72","-336","472,59","18759880",
"1682182518,751","-315,18","-337","469,92","18762008",
"1682182518,754","-316,65","-338","463,82","18764164",
"1682182518,756","-318,12","-339","460,41","18766336",
"1682182518,758","-319,59","-340","467,29","18768476",
"1682182518,76","-321,06","-341","471,7","18770596",
"1682182518,762","-322,53","-342","902,53","18771704",
"1682182518,764","-324","-343","915,75","18772796",
"1682182518,766","-325,47","-344","902,53","18773904",
"1682182518,769","-326,94","-345","880,28","18775040",
"1682182518,771","-328,41","-346","874,13","18776184",
"1682182518,773","-329,88","-347","466,42","18778328",
"1682182518,775","-331,35","-348","470,81","18780452",
"1682182518,777","-332,82","-349","468,16","18782588",
"1682182518,779","-334,29","-350","471,7","18784708",
"1682182518,781","-335,76","-351","469,04","18786840",
"1682182518,784","-337,23","-352","462,96","18789000",
"1682182518,786","-338,69","-353","874,13","18790144",
"1682182518,788","-340,16","-354","892,86","18791264",
"1682182518,79","-341,63","-355","912,41","18792360",
"1682182518,792","-343,1","-356","902,53","18793468",
"1682182518,794","-344,57","-357","919,12","18794556",
"1682182518,796","-346,04","-358","469,92","18796684",
"1682182518,798","-347,51","-359","463,82","18798840",
"1682182518,801","-348,98","-360","461,25","18801008",
"1682182518,803","-350,45","-361","467,29","18803148",
"1682182518,805","-351,92","-362","472,59","18805264",
"1682182518,807","-353,39","-363","469,04","18807396",
"1682182518,809","-354,86","-364","472,59","18809512",
"1682182518,811","-356,33","-365","902,53","18810620",
"1682182518,813","-357,8","-366","883,39","18811752",
"1682182518,816","-359,27","-367","874,13","18812896",
"1682182518,818","720,74","-368","892,86","18814016",
"1682182518,82","359,27","-369","471,7","18816136",
"1682182518,822","357,8","-370","468,16","18818272",
"1682182518,824","356,33","-371","471,7","18820392",
"1682182518,826","354,86","-372","469,04","18822524",
"1682182518,828","353,39","-373","463,82","18824680",
"1682182518,831","351,92","-374","461,25","18826848",
"1682182518,833","350,45","-375","467,29","18828988",
"1682182518,835","348,98","-376","912,41","18830084",
"1682182518,837","347,51","-377","905,8","18831188",
"1682182518,839","346,04","-378","919,12","18832276",
"1682182518,841","344,57","-379","905,8","18833380",
"1682182518,843","343,1","-380","886,52","18834508",
"1682182518,846","341,63","-381","462,11","18836672",
"1682182518,848","340,16","-382","468,16","18838808",
"1682182518,85","338,69","-383","472,59","18840924",
"1682182518,852","337,23","-384","469,92","18843052",
"1682182518,854","335,76","-385","474,38","18845160",
"1682182518,856","334,29","-386","469,92","18847288",
"1682182518,858","332,82","-387","464,68","18849440",
"1682182518,861","331,35","-388","877,19","18850580",
"1682182518,863","329,88","-389","896,06","18851696",
"1682182518,865","328,41","-390","919,12","18852784",
"1682182518,867","326,94","-391","899,28","18853896",
"1682182518,869","325,47","-392","473,48","18856008",
"1682182518,871","324","-393","470,81","18858132",
"1682182518,873","322,53","-394","463,82","18860288",
"1682182518,875","321,06","-395","462,96","18862448",
"1682182518,878","319,59","-396","468,16","18864584",
"1682182518,88","318,12","-397","472,59","18866700",
"1682182518,882","316,65","-398","470,81","18868824",
"1682182518,884","315,18","-399","474,38","18870932",
"1682182518,886","313,72","-400","469,92","18873060",
"1682182518,888","312,25","-401","889,68","18874184",
"1682182518,89","310,78","-402","877,19","18875324",
"1682182518,892","309,31","-403","899,28",,
"1682182518,893",,,,"18876436",
"1682182518,895","307,84","-404","473,48","18878548",
"1682182518,897","306,37","-405","469,92","18880676",
"1682182518,899","304,9","-406","474,38","18882784",
"1682182518,901","303,43","-407","469,92","18884912",
"1682182518,903","301,96","-408","464,68","18887064",
"1682182518,905","300,49","-409","462,11","18889228",
"1682182518,907","299,02","-410","468,16","18891364",
"1682182518,91","297,55","-411","473,48","18893476",
"1682182518,912","296,08","-412","905,8","18894580",
"1682182518,914","294,61","-413","919,12","18895668",
"1682182518,916","293,14","-414","912,41","18896764",
"1682182518,918","291,67","-415","886,52","18897892",
"1682182518,92","290,2","-416","883,39","18899024",
"1682182518,922","288,74","-417","468,16","18901160",
"1682182518,924","287,27","-418","473,48","18903272",
"1682182518,927","285,8","-419","471,7","18905392",
"1682182518,929","284,33","-420","474,38","18907500",
"1682182518,931","282,86","-421","471,7","18909620",
"1682182518,933","281,39","-422","466,42","18911764",
"1682182518,935","279,92","-423","462,96","18913924",
"1682182518,937","278,45","-424","469,04","18916056",
"1682182518,939","276,98","-425","922,51","18917140",
"1682182518,941","275,51","-426","909,09","18918240",
"1682182518,943","274,04",,,,
"1682182518,944",,"-427","922,51","18919324",
"1682182518,946","272,57","-428","909,09","18920424",
"1682182518,948","271,1","-429","889,68","18921548",
"1682182518,95","269,63","-430","463,82","18923704",
"1682182518,952","268,16","-431","469,04","18925836",
"1682182518,954","266,69","-432","474,38","18927944",
"1682182518,956","265,23","-433","470,81","18930068",
"1682182518,958","263,76","-434","475,29","18932172",
"1682182518,961","262,29","-435","472,59","18934288",
"1682182518,963","260,82","-436","465,55","18936436",
"1682182518,965","259,35","-437","463,82","18938592",
"1682182518,967","257,88","-438","902,53","18939700",
"1682182518,969","256,41","-439","922,51","18940784",
"1682182518,971","254,94","-440","909,09","18941884",
"1682182518,973","253,47","-441","925,93","18942964",
"1682182518,975","252","-442","912,41","18944060",
"1682182518,978","250,53","-443","464,68","18946212",
"1682182518,98","249,06","-444","463,82","18948368",
"1682182518,982","247,59","-445","469,04","18950500",
"1682182518,984","246,12","-446","473,48","18952612",
"1682182518,986","244,65","-447","470,81","18954736",
"1682182518,988","243,18","-448","475,29","18956840",
"1682182518,99","241,71","-449","470,81","18958964",
"1682182518,993","240,25","-450","466,42","18961108",
"1682182518,995","238,78","-451","883,39","18962240",
"1682182518,997","237,31","-452","902,53","18963348",
"1682182518,999","235,84","-453","922,51","18964432",
"1682182519,001","234,37","-454","912,41","18965528",
"1682182519,003","232,9","-455","475,29","18967632",
"1682182519,005","231,43","-456","471,7","18969752",
"1682182519,007","229,96","-457","465,55","18971900",
"1682182519,01","228,49","-458","463,82","18974056",
"1682182519,012","227,02","-459","469,04","18976188",
"1682182519,014","225,55","-460","473,48","18978300",
"1682182519,016","224,08","-461","469,92","18980428",
"1682182519,018","222,61","-462","474,38","18982536",
"1682182519,02","221,14","-463","471,7","18984656",
"1682182519,022","219,67","-464","886,52","18985784",
"1682182519,024","218,2","-465","880,28","18986920",
"1682182519,027","216,74","-466","899,28","18988032",
"1682182519,029","215,27","-467","922,51","18989116",
"1682182519,031","213,8","-468","470,81","18991240",
"1682182519,033","212,33","-469","475,29","18993344",
"1682182519,035","210,86","-470","471,7","18995464",
"1682182519,037","209,39","-471","465,55","18997612",
"1682182519,039","207,92","-472","463,82","18999768",
"1682182519,042","206,45","-473","469,04","19001900",
"1682182519,044","204,98","-474","474,38","19004008",
"1682182519,046","203,51","-475","470,81","19006132",
"1682182519,048","202,04","-476","925,93","19007212",
"1682182519,05","200,57","-477","912,41","19008308",
"1682182519,052","199,1","-478","889,68","19009432",
"1682182519,054","197,63","-479","877,19","19010572",
"1682182519,056","196,16","-480","469,92","19012700",
"1682182519,058","194,69","-481","474,38","19014808",
"1682182519,061","193,22","-482","470,81","19016932",
"1682182519,063","191,76","-483","475,29","19019036",
"1682182519,065","190,29","-484","471,7","19021156",
"1682182519,067","188,82","-485","465,55","19023304",
"1682182519,069","187,35","-486","464,68","19025456",
"1682182519,071","185,88","-487","469,04","19027588",
"1682182519,073","184,41","-488","474,38","19029696",
"1682182519,075","182,94","-489","912,41","19030792",
"1682182519,078","181,47","-490","925,93","19031872",
"1682182519,08","180","-491","912,41","19032968",
"1682182519,082","178,53","-492","892,86","19034088",
"1682182519,084","177,06","-493","883,39","19035220",
"1682182519,086","175,59","-494","469,04","19037352",
"1682182519,088","174,12","-495","474,38","19039460",
"1682182519,09","172,65","-496","470,81","19041584",
"1682182519,093","171,18","-497","474,38","19043692",
"1682182519,095","169,71","-498","471,7","19045812",
"1682182519,097","168,25","-499","465,55","19047960",
"1682182519,099","166,78","-500","462,96","19050120",
"1682182519,101","165,31","-501","469,04","19052252",
"1682182519,103","163,84","-502","922,51","19053336",
"1682182519,105","162,37","-503","912,41","19054432",
"1682182519,107","160,9","-504","925,93","19055512",
"1682182519,109","159,43",,,,
"1682182519,11",,"-505","912,41","19056608",
"1682182519,112","157,96","-506","889,68","19057732",
"1682182519,114","156,49","-507","463,82","19059888",
"1682182519,116","155,02","-508","469,04","19062020",
"1682182519,118","153,55","-509","474,38","19064128",
"1682182519,12","152,08","-510","471,7","19066248",
"1682182519,122","150,61","-511","474,38","19068356",
"1682182519,124","149,14","-512","471,7","19070476",
"1682182519,127","147,67","-513","465,55","19072624",
"1682182519,129","146,2","-514","462,96","19074784",
"1682182519,131","144,74","-515","905,8","19075888",
"1682182519,133","143,27","-516","919,12","19076976",
"1682182519,135","141,8","-517","905,8","19078080",
"1682182519,137","140,33","-518","925,93","19079160",
"1682182519,139","138,86","-519","909,09","19080260",
"1682182519,141","137,39","-520","465,55","19082408",
"1682182519,144","135,92","-521","463,82","19084564",
"1682182519,146","134,45","-522","469,92","19086692",
"1682182519,148","132,98","-523","474,38","19088800",
"1682182519,15","131,51","-524","469,92","19090928",
"1682182519,152","130,04","-525","476,19","19093028",
"1682182519,154","128,57","-526","471,7","19095148",
"1682182519,156","127,1","-527","466,42","19097292",
"1682182519,159","125,63","-528","880,28","19098428",
"1682182519,161","124,16","-529","902,53","19099536",
"1682182519,163","122,69","-530","922,51","19100620",
"1682182519,165","121,22","-531","909,09","19101720",
"1682182519,167","119,76","-532","474,38","19103828",
"1682182519,169","118,29","-533","471,7","19105948",
"1682182519,171","116,82","-534","465,55","19108096",
"1682182519,173","115,35","-535","462,96","19110256",
"1682182519,176","113,88","-536","469,04","19112388",
"1682182519,178","112,41","-537","474,38","19114496",
"1682182519,18","110,94","-538","471,7","19116616",
"1682182519,182","109,47","-539","475,29","19118720",
"1682182519,184","108","-540","471,7","19120840",
"1682182519,186","106,53","-541","892,86","19121960",
"1682182519,188","105,06","-542","883,39","19123092",
"1682182519,19","103,59","-543","902,53","19124200",
"1682182519,193","102,12","-544","922,51","19125284",
"1682182519,195","100,65","-545","471,7","19127404",
"1682182519,197","99,18","-546","475,29","19129508",
"1682182519,199","97,71","-547","471,7","19131628",
"1682182519,201","96,25","-548","465,55","19133776",
"1682182519,203","94,78","-549","463,82","19135932",
"1682182519,205","93,31","-550","469,04","19138064",
"1682182519,207","91,84","-551","474,38","19140172",
"1682182519,209","90,37","-552",,,
"1682182519,21",,,"470,81","19142296",
"1682182519,212","88,9","-553","474,38","19144404",
"1682182519,214","87,43","-554","912,41","19145500",
"1682182519,216","85,96","-555","889,68","19146624",
"1682182519,218","84,49","-556","886,52","19147752",
"1682182519,22","83,02","-557","902,53","19148860",
"1682182519,222","81,55","-558","473,48","19150972",
"1682182519,224","80,08","-559","471,7","19153092",
"1682182519,226","78,61","-560","475,29","19155196",
"1682182519,229","77,14","-561","471,7","19157316",
"1682182519,231","75,67","-562","466,42","19159460",
"1682182519,233","74,2","-563","463,82","19161616",
"1682182519,235","72,73","-564","469,04","19163748",
"1682182519,237","71,27","-565","474,38","19165856",
"1682182519,239","69,8","-566","470,81","19167980",
