timestamp(ms),Angle,Pulses,Speed,
"1682138128,732","-80,08","-177","475,29",
"1682138128,734","-81,55","-178","473,48",
"1682138128,736","-83,02","-179","476,19",
"1682138128,739","-84,49",,,
"1682138128,74",,"-180","473,48",
"1682138128,741","-85,96","-181","469,04",
"1682138128,743","-87,43","-182","466,42",
"1682138128,745","-88,9","-183","471,7",
"1682138128,747","-90,37","-184","477,1",
"1682138128,749","-91,84","-185","474,38",
"1682138128,751","-93,31","-186","478,93",
"1682138128,753","-94,78","-187","475,29",
"1682138128,755","-96,25","-188","469,04",
"1682138128,758","-97,71","-189","468,16",
"1682138128,76","-99,18","-190","471,7",
"1682138128,762","-100,65","-191","478,01",
"1682138128,764","-102,12","-192","475,29",
"1682138128,766","-103,59","-193","478,93",
"1682138128,768","-105,06","-194","476,19",
"1682138128,77","-106,53","-195","469,92",
"1682138128,772","-108","-196","468,16",
"1682138128,774","-109,47","-197","473,48",
"1682138128,776","-110,94","-198","478,93",
"1682138128,779","-112,41","-199","476,19",
"1682138128,781","-113,88","-200","479,85",
"1682138128,783","-115,35","-201","476,19",
"1682138128,785","-116,82","-202","470,81",
"1682138128,787","-118,29","-203","469,04",
"1682138128,789","-119,76","-204","474,38",
"1682138128,791","-121,22","-205","478,01",
"1682138128,793","-122,69","-206","476,19",
"1682138128,795","-124,16","-207","479,85",
"1682138128,798","-125,63","-208","477,1",
"1682138128,8","-127,1","-209","470,81",
"1682138128,802","-128,57","-210","469,04",
"1682138128,804","-130,04","-211","474,38",
"1682138128,806","-131,51","-212","479,85",
"1682138128,808","-132,98","-213","476,19",
"1682138128,811","-134,45","-214","481,7",
"1682138128,812","-135,92","-215","477,1",
"1682138128,815","-137,39","-216","470,81",
"1682138128,817","-138,86","-217","469,92",
"1682138128,819","-140,33","-218","474,38",
"1682138128,821","-141,8","-219","479,85",
"1682138128,823","-143,27","-220","477,1",
"1682138128,825","-144,74","-221","481,7",
"1682138128,827","-146,2","-222","477,1",
"1682138128,829","-147,67","-223","471,7",
"1682138128,831","-149,14","-224","469,92",
"1682138128,833","-150,61","-225","475,29",
"1682138128,835","-152,08","-226","480,77",
"1682138128,837","-153,55",,,
"1682138128,838",,"-227","478,01",
"1682138128,84","-155,02","-228","480,77",
"1682138128,842","-156,49","-229","478,93",
"1682138128,844","-157,96","-230","912,41",
"1682138128,846","-159,43","-231","470,81",
"1682138128,848","-160,9","-232","476,19",
"1682138128,85","-162,37","-233","480,77",
"1682138128,852","-163,84","-234","478,93",
"1682138128,854","-165,31","-235","482,63",
"1682138128,856","-166,78","-236","479,85",
"1682138128,858","-168,25","-237","473,48",
"1682138128,861","-169,71","-238","471,7",
"1682138128,863","-171,18","-239","477,1",
"1682138128,865","-172,65","-240","481,7",
"1682138128,867","-174,12","-241","478,93",
"1682138128,869","-175,59","-242","483,56",
"1682138128,871","-177,06","-243","479,85",
"1682138128,873","-178,53","-244","474,38",
"1682138128,875","-180","-245","471,7",
"1682138128,877","-181,47","-246","478,01",
"1682138128,879","-182,94","-247","483,56",
"1682138128,881","-184,41","-248","479,85",
"1682138128,884","-185,88","-249","483,56",
"1682138128,886","-187,35","-250","480,77",
"1682138128,888","-188,82","-251","475,29",
"1682138128,89","-190,29","-252","472,59",
"1682138128,892","-191,76","-253","478,01",
"1682138128,894","-193,22","-254","484,5",
"1682138128,896","-194,69","-255","480,77",
"1682138128,898","-196,16","-256","484,5",
"1682138128,9","-197,63","-257","481,7",
"1682138128,904","-200,57","-259","473,48",
"1682138128,907","-202,04","-260","478,01",
"1682138128,909","-203,51","-261","484,5",
"1682138128,911","-204,98","-262","479,85",
"1682138128,913","-206,45","-263","485,44",
"1682138128,915","-207,92","-264","481,7",
"1682138128,917","-209,39","-265","475,29",
"1682138128,919","-210,86","-266","473,48",
"1682138128,921","-212,33","-267","478,93",
"1682138128,923","-213,8","-268","484,5",
"1682138128,925","-215,27","-269",,
"1682138128,926",,,"481,7",
"1682138128,928","-216,74","-270","484,5",
"1682138128,929","-218,2","-271","482,63",
"1682138128,931","-219,67","-272","476,19",
"1682138128,934","-221,14","-273","474,38",
"1682138128,936","-222,61","-274","479,85",
"1682138128,938","-224,08","-275","484,5",
"1682138128,94","-225,55","-276","482,63",
"1682138128,942","-227,02","-277","486,38",
"1682138128,944","-228,49","-278","482,63",
"1682138128,946","-229,96","-279","477,1",
"1682138128,948","-231,43","-280","474,38",
"1682138128,95","-232,9","-281","479,85",
"1682138128,952","-234,37","-282","961,54",
"1682138128,954","-235,84","-283","483,56",
"1682138128,956","-237,31","-284","486,38",
"1682138128,958","-238,78","-285","482,63",
"1682138128,961","-240,25","-286","478,01",
"1682138128,963","-241,71","-287","474,38",
"1682138128,965","-243,18","-288","480,77",
"1682138128,967","-244,65","-289","485,44",
"1682138128,969","-246,12","-290","482,63",
"1682138128,971","-247,59","-291","486,38",
"1682138128,973","-249,06","-292","483,56",
"1682138128,975","-250,53","-293","477,1",
"1682138128,977","-252","-294","475,29",
"1682138128,979","-253,47","-295","480,77",
"1682138128,981","-254,94","-296","486,38",
"1682138128,983","-256,41","-297","482,63",
"1682138128,985","-257,88","-298","487,33",
"1682138128,988","-259,35","-299","483,56",
"1682138128,99","-260,82","-300","477,1",
"1682138128,992","-262,29","-301","474,38",
"1682138128,994","-263,76","-302","481,7",
"1682138128,996","-265,23","-303","485,44",
"1682138128,998","-266,69","-304","483,56",
"1682138129","-268,16","-305","487,33",
"1682138129,002","-269,63","-306","483,56",
"1682138129,004","-271,1","-307","477,1",
"1682138129,006","-272,57","-308","475,29",
"1682138129,008","-274,04","-309","480,77",
"1682138129,01","-275,51","-310","486,38",
"1682138129,012","-276,98","-311","482,63",
"1682138129,014","-278,45","-312",,
"1682138129,015",,,"487,33",
"1682138129,017","-279,92","-313","483,56",
"1682138129,019","-281,39","-314","478,01",
"1682138129,021","-282,86","-315","475,29",
"1682138129,023","-284,33","-316","480,77",
"1682138129,025","-285,8","-317","486,38",
"1682138129,027","-287,27","-318","483,56",
"1682138129,029","-288,74","-319","487,33",
"1682138129,031","-290,2","-320","483,56",
"1682138129,033","-291,67","-321","936,33",
"1682138129,035","-293,14","-322","476,19",
"1682138129,038","-294,61","-323","480,77",
"1682138129,04","-296,08","-324","487,33",
"1682138129,042","-297,55","-325","483,56",
"1682138129,044","-299,02","-326","487,33",
"1682138129,046","-300,49","-327","484,5",
"1682138129,048","-301,96","-328","478,01",
"1682138129,05","-303,43","-329","476,19",
"1682138129,052","-304,9","-330","482,63",
"1682138129,054","-306,37","-331","487,33",
"1682138129,056","-307,84","-332","484,5",
"1682138129,058","-309,31","-333","488,28",
"1682138129,06","-310,78","-334","484,5",
"1682138129,062","-312,25","-335","478,93",
"1682138129,064","-313,72","-336","476,19",
"1682138129,066","-315,18","-337","481,7",
"1682138129,068","-316,65","-338","487,33",
"1682138129,071","-318,12","-339","484,5",
"1682138129,073","-319,59","-340","488,28",
"1682138129,075","-321,06","-341","484,5",
"1682138129,077","-322,53","-342","478,93",
"1682138129,079","-324","-343","477,1",
"1682138129,081","-325,47","-344","481,7",
"1682138129,083","-326,94","-345","486,38",
"1682138129,085","-328,41","-346","484,5",
"1682138129,087","-329,88","-347","488,28",
"1682138129,089","-331,35","-348","483,56",
"1682138129,091","-332,82","-349","478,93",
"1682138129,093","-334,29","-350","475,29",
"1682138129,096","-335,76","-351","481,7",
"1682138129,098","-337,23","-352","487,33",
"1682138129,1","-338,69","-353","483,56",
"1682138129,102","-340,16","-354","488,28",
"1682138129,104","-341,63","-355","483,56",
"1682138129,106","-343,1","-356","478,93",
"1682138129,108","-344,57","-357","477,1",
"1682138129,11","-346,04","-358","481,7",
"1682138129,112","-347,51","-359","488,28",
"1682138129,114","-348,98","-360","483,56",
"1682138129,116","-350,45","-361","489,24",
"1682138129,118","-351,92","-362","485,44",
"1682138129,12","-353,39","-363","478,93",
"1682138129,122","-354,86","-364","477,1",
"1682138129,124","-356,33","-365","482,63",
"1682138129,126","-357,8","-366","489,24",
"1682138129,128","-359,27","-367","484,5",
"1682138129,131","720,74","-368","489,24",
"1682138129,133","359,27","-369","486,38",
"1682138129,136","357,8","-370","479,85",
"1682138129,137","356,33","-371","477,1",
"1682138129,139","354,86","-372","483,56",
"1682138129,141","353,39","-373","488,28",
"1682138129,143","351,92","-374","485,44",
"1682138129,145","350,45","-375","489,24",
"1682138129,147","348,98","-376","486,38",
"1682138129,149","347,51","-377","479,85",
"1682138129,151","346,04","-378","477,1",
"1682138129,153","344,57","-379","482,63",
"1682138129,155","343,1","-380","488,28",
"1682138129,157","341,63","-381","485,44",
"1682138129,16","340,16","-382","489,24",
"1682138129,161","338,69",,,
"1682138129,162",,"-383","486,38",
"1682138129,164","337,23","-384","479,85",
"1682138129,166","335,76","-385","478,01",
"1682138129,168","334,29","-386","482,63",
"1682138129,17","332,82","-387","488,28",
"1682138129,172","331,35","-388","484,5",
"1682138129,174","329,88","-389","489,24",
"1682138129,176","328,41","-390","485,44",
"1682138129,178","326,94","-391","479,85",
"1682138129,18","325,47","-392","477,1",
"1682138129,182","324","-393","482,63",
"1682138129,184","322,53","-394","488,28",
"1682138129,186","321,06","-395","484,5",
"1682138129,188","319,59","-396","489,24",
"1682138129,19","318,12","-397","485,44",
"1682138129,192","316,65","-398","478,93",
"1682138129,195","315,18","-399","478,01",
"1682138129,197","313,72","-400","483,56",
"1682138129,199","312,25","-401","488,28",
"1682138129,201","310,78","-402","485,44",
"1682138129,203","309,31","-403","488,28",
"1682138129,205","307,84","-404","486,38",
"1682138129,207","306,37","-405","478,93",
"1682138129,209","304,9","-406","478,01",
"1682138129,211","303,43","-407","483,56",
"1682138129,213","301,96","-408","488,28",
"1682138129,215","300,49","-409","485,44",
"1682138129,217","299,02","-410","490,2",
"1682138129,219","297,55","-411","486,38",
"1682138129,222","296,08","-412","479,85",
"1682138129,224","294,61","-413","478,01",
"1682138129,226","293,14","-414","483,56",
"1682138129,228","291,67","-415","489,24",
"1682138129,23","290,2","-416","485,44",
"1682138129,232","288,74","-417","490,2",
"1682138129,234","287,27","-418","486,38",
"1682138129,236","285,8","-419","479,85",
"1682138129,238","284,33","-420","478,01",
"1682138129,24","282,86","-421","483,56",
"1682138129,242","281,39","-422","488,28",
"1682138129,244","279,92","-423","485,44",
"1682138129,246","278,45","-424","489,24",
"1682138129,248","276,98","-425","484,5",
"1682138129,25","275,51","-426","480,77",
"1682138129,252","274,04","-427","477,1",
"1682138129,255","272,57","-428","483,56",
"1682138129,257","271,1","-429","488,28",
"1682138129,259","269,63","-430","484,5",
"1682138129,261","268,16","-431","489,24",
"1682138129,263","266,69","-432","485,44",
"1682138129,265","265,23","-433","479,85",
"1682138129,267","263,76","-434","477,1",
"1682138129,269","262,29","-435","482,63",
"1682138129,271","260,82","-436","488,28",
"1682138129,273","259,35","-437","484,5",
"1682138129,275","257,88","-438","489,24",
"1682138129,277","256,41","-439","485,44",
"1682138129,279","254,94","-440","478,93",
"1682138129,281","253,47","-441","477,1",
"1682138129,284","252","-442","482,63",
"1682138129,286","250,53","-443","488,28",
"1682138129,288","249,06","-444","484,5",
"1682138129,29","247,59","-445","489,24",
"1682138129,292","246,12","-446","485,44",
"1682138129,294","244,65","-447","479,85",
"1682138129,296","243,18","-448","476,19",
"1682138129,298","241,71","-449","482,63",
"1682138129,3","240,25","-450","488,28",
"1682138129,302","238,78","-451","484,5",
"1682138129,304","237,31","-452","488,28",
"1682138129,306","235,84","-453","485,44",
"1682138129,308","234,37","-454","478,93",
"1682138129,31","232,9","-455","476,19",
"1682138129,312","231,43","-456","482,63",
"1682138129,314","229,96","-457","487,33",
"1682138129,316","228,49","-458","483,56",
"1682138129,318","227,02","-459","488,28",
"1682138129,321","225,55","-460","484,5",
"1682138129,323","224,08","-461","478,93",
"1682138129,325","222,61","-462","477,1",
"1682138129,328","221,14","-463","481,7",
"1682138129,329","219,67","-464","487,33",
"1682138129,331","218,2","-465","483,56",
"1682138129,333","216,74","-466","488,28",
"1682138129,335","215,27","-467","483,56",
"1682138129,337","213,8","-468","478,93",
"1682138129,339","212,33","-469","476,19",
"1682138129,341","210,86","-470","481,7",
"1682138129,343","209,39",,,
"1682138129,344",,"-471","487,33",
"1682138129,346","207,92","-472","484,5",
"1682138129,348","206,45","-473","487,33",
"1682138129,35","204,98","-474","485,44",
"1682138129,352","203,51","-475","478,01",
"1682138129,354","202,04","-476","477,1",
"1682138129,356","200,57","-477","482,63",
"1682138129,358","199,1","-478","487,33",
"1682138129,36","197,63","-479","484,5",
"1682138129,362","196,16","-480","489,24",
"1682138129,364","194,69","-481","485,44",
"1682138129,366","193,22","-482","479,85",
"1682138129,368","191,76","-483","476,19",
"1682138129,37","190,29","-484","482,63",
"1682138129,372","188,82","-485","488,28",
"1682138129,374","187,35","-486","485,44",
"1682138129,377","185,88","-487","488,28",
"1682138129,378","184,41","-488",,
"1682138129,379",,,"485,44",
"1682138129,381","182,94","-489","479,85",
"1682138129,383","181,47","-490","477,1",
"1682138129,385","180","-491","483,56",
"1682138129,387","178,53","-492","487,33",
"1682138129,389","177,06","-493","485,44",
"1682138129,391","175,59","-494","488,28",
"1682138129,394","174,12","-495","485,44",
"1682138129,395","172,65","-496","478,93",
"1682138129,397","171,18","-497","477,1",
"1682138129,399","169,71","-498","482,63",
"1682138129,402","168,25","-499","487,33",
"1682138129,403","166,78","-500","483,56",
"1682138129,406","165,31","-501","488,28",
"1682138129,408","163,84","-502","484,5",
"1682138129,41","162,37","-503","479,85",
"1682138129,412","160,9","-504","476,19",
"1682138129,414","159,43","-505","482,63",
"1682138129,416","157,96","-506","488,28",
"1682138129,418","156,49","-507","484,5",
"1682138129,42","155,02","-508","488,28",
"1682138129,422","153,55","-509","485,44",
"1682138129,424","152,08","-510","478,93",
"1682138129,426","150,61","-511","477,1",
"1682138129,428","149,14","-512","481,7",
"1682138129,43","147,67","-513","488,28",
"1682138129,432","146,2","-514","484,5",
"1682138129,434","144,74","-515","489,24",
"1682138129,436","143,27","-516","485,44",
"1682138129,438","141,8","-517","478,93",
"1682138129,441","140,33","-518","477,1",
"1682138129,444","138,86","-519","482,63",
"1682138129,445","137,39","-520","488,28",
"1682138129,447","135,92","-521","484,5",
"1682138129,449","134,45","-522","489,24",
"1682138129,451","132,98","-523","485,44",
"1682138129,453","131,51","-524","479,85",
"1682138129,455","130,04","-525","478,01",
"1682138129,457","128,57","-526","482,63",
"1682138129,459","127,1","-527","487,33",
"1682138129,461","125,63","-528","485,44",
"1682138129,463","124,16","-529","489,24",
"1682138129,465","122,69",,,
"1682138129,466",,"-530","485,44",
"1682138129,467","121,22","-531","478,93",
"1682138129,469","119,76",,,
"1682138129,47",,"-532","477,1",
"1682138129,472","118,29","-533","482,63",
"1682138129,474","116,82","-534","487,33",
"1682138129,476","115,35","-535","484,5",
"1682138129,478","113,88","-536","488,28",
"1682138129,48","112,41","-537","484,5",
"1682138129,482","110,94","-538","478,93",
"1682138129,484","109,47","-539","477,1",
"1682138129,486","108","-540","481,7",
"1682138129,488","106,53","-541","487,33",
"1682138129,49","105,06","-542","484,5",
"1682138129,492","103,59","-543","487,33",
"1682138129,494","102,12","-544","484,5",
"1682138129,496","100,65","-545","478,93",
"1682138129,499","99,18","-546","476,19",
"1682138129,501","97,71","-547","481,7",
"1682138129,503","96,25","-548","487,33",
"1682138129,505","94,78","-549","484,5",
"1682138129,507","93,31","-550","488,28",
"1682138129,509","91,84","-551","484,5",
"1682138129,511","90,37","-552","478,93",
"1682138129,513","88,9","-553","476,19",
"1682138129,515","87,43","-554","482,63",
"1682138129,517","85,96","-555","487,33",
"1682138129,519","84,49","-556","484,5",
"1682138129,521","83,02","-557","488,28",
"1682138129,523","81,55","-558","484,5",
"1682138129,528","78,61","-560","476,19",
"1682138129,53","77,14","-561","482,63",
"1682138129,532","75,67","-562","487,33",
"1682138129,534","74,2","-563","484,5",
"1682138129,536","72,73","-564","488,28",
"1682138129,538","71,27","-565","484,5",
"1682138129,54","69,8","-566","478,93",
"1682138129,542","68,33","-567","476,19",
"1682138129,544","66,86","-568","482,63",
"1682138129,546","65,39","-569","486,38",
"1682138129,548","63,92","-570","483,56",
"1682138129,55","62,45","-571","488,28",
"1682138129,552","60,98","-572","483,56",
"1682138129,554","59,51","-573","478,01",
"1682138129,556","58,04","-574","475,29",
"1682138129,559","56,57","-575","481,7",
"1682138129,561","55,1","-576","485,44",
"1682138129,563","53,63","-577","483,56",
"1682138129,565","52,16","-578","486,38",
"1682138129,567","50,69","-579","483,56",
"1682138129,569","49,22","-580","477,1",
"1682138129,571","47,76","-581","475,29",
"1682138129,573","46,29","-582","479,85",
"1682138129,575","44,82","-583","485,44",
"1682138129,577","43,35","-584","482,63",
"1682138129,579","41,88","-585","486,38",
"1682138129,582","40,41","-586","482,63",
"1682138129,583","38,94","-587",,
"1682138129,584",,,"477,1",
"1682138129,586","37,47","-588","474,38",
"1682138129,588","36","-589","478,93",
"1682138129,59","34,53","-590","485,44",
"1682138129,592","33,06","-591","481,7",
"1682138129,594","31,59","-592","486,38",
"1682138129,596","30,12","-593","482,63",
"1682138129,598","28,65","-594","477,1",
"1682138129,6","27,18","-595","474,38",
"1682138129,602","25,71","-596","480,77",
"1682138129,604","24,25","-597","484,5",
"1682138129,606","22,78","-598","482,63",
"1682138129,608","21,31","-599","486,38",
"1682138129,61","19,84","-600","482,63",
"1682138129,613","18,37","-601","477,1",
"1682138129,615","16,9","-602","475,29",
"1682138129,617","15,43","-603","479,85",
"1682138129,619","13,96","-604","486,38",
"1682138129,621","12,49","-605","482,63",
"1682138129,623","11,02","-606","486,38",
"1682138129,625","9,55","-607","483,56",
"1682138129,627","8,08","-608","477,1",
"1682138129,629","6,61","-609","475,29",
"1682138129,631","5,14","-610","480,77",
"1682138129,634","3,67","-611","486,38",
"1682138129,636","2,2","-612","484,5",
"1682138129,637","0,73",,,
"1682138129,638",,"-613","486,38",
"1682138129,64","-0,73","-614","485,44",
"1682138129,642","-2,2","-615","478,01",
"1682138129,644","-3,67","-616","475,29",
"1682138129,646","-5,14","-617","481,7",
"1682138129,648","-6,61","-618","487,33",
"1682138129,65","-8,08","-619","483,56",
"1682138129,652","-9,55","-620","488,28",
"1682138129,654","-11,02","-621","484,5",
"1682138129,656","-12,49","-622","478,93",
"1682138129,658","-13,96","-623","476,19",
"1682138129,66","-15,43","-624","482,63",
"1682138129,662","-16,9","-625","486,38",
"1682138129,664","-18,37","-626","484,5",
"1682138129,666","-19,84","-627","486,38",
"1682138129,668","-21,31","-628","485,44",
"1682138129,671","-22,78","-629","478,93",
"1682138129,673","-24,24","-630","476,19",
"1682138129,675","-25,71","-631","481,7",
"1682138129,677","-27,18","-632","487,33",
"1682138129,679","-28,65","-633","484,5",
"1682138129,681","-30,12","-634","487,33",
"1682138129,683","-31,59","-635","484,5",
"1682138129,685","-33,06","-636","478,01",
"1682138129,687","-34,53","-637","476,19",
"1682138129,689","-36","-638","481,7",
"1682138129,691","-37,47",,,
"1682138129,692",,"-639","487,33",
"1682138129,694","-38,94","-640","483,56",
"1682138129,695","-40,41",,,
"1682138129,696",,"-641","488,28",
"1682138129,698","-41,88","-642","483,56",
"1682138129,7","-43,35","-643","478,93",
"1682138129,702","-44,82","-644","476,19",
"1682138129,704","-46,29","-645","481,7",
"1682138129,706","-47,75","-646","487,33",
"1682138129,708","-49,22","-647","483,56",
"1682138129,71","-50,69","-648","489,24",
"1682138129,712","-52,16","-649","484,5",
"1682138129,714","-53,63","-650","478,01",
"1682138129,716","-55,1","-651","477,1",
"1682138129,718","-56,57","-652","481,7",
"1682138129,72","-58,04","-653","487,33",
"1682138129,722","-59,51","-654","483,56",
"1682138129,724","-60,98","-655","488,28",
"1682138129,726","-62,45","-656","484,5",
"1682138129,729","-63,92","-657","478,93",
"1682138129,731","-65,39","-658","477,1",
"1682138129,733","-66,86","-659","481,7",
"1682138129,735","-68,33","-660","488,28",
"1682138129,737","-69,8","-661","483,56",
"1682138129,739","-71,27","-662","488,28",
"1682138129,741","-72,73","-663","485,44",
"1682138129,743","-74,2","-664","478,93",
"1682138129,745","-75,67","-665","477,1",
"1682138129,747","-77,14",,,
"1682138129,748",,"-666","481,7",
"1682138129,749","-78,61","-667","488,28",
"1682138129,751","-80,08","-668","484,5",
"1682138129,754","-81,55","-669","488,28",
"1682138129,755","-83,02",,,
"1682138129,756",,"-670","485,44",
"1682138129,758","-84,49","-671","479,85",
"1682138129,76","-85,96","-672","477,1",
"1682138129,762","-87,43","-673","482,63",
"1682138129,765","-88,9","-674","488,28",
"1682138129,766","-90,37","-675","485,44",
"1682138129,768","-91,84","-676","489,24",
