timestamp(ms),Angle,Pulses,Speed,
"1682138514,269","110,94","-8394","702,25",
"1682138514,271","109,47","-8395","696,38",
"1682138514,272","108","-8396","688,71",
"1682138514,274","106,53","-8397","686,81",
"1682138514,275","105,06","-8398","692,52",
"1682138514,277","103,59","-8399","702,25",
"1682138514,278","102,12","-8400","696,38",
"1682138514,28","100,65","-8401","702,25",
"1682138514,281","99,18","-8402","696,38",
"1682138514,282","97,71","-8403","688,71",
"1682138514,284","96,25","-8404","684,93",
"1682138514,285","94,78","-8405","694,44",
"1682138514,287","93,31","-8406","702,25",
"1682138514,288","91,84","-8407","694,44",
"1682138514,29","90,37","-8408","704,23",
"1682138514,291","88,9","-8409","696,38",
"1682138514,292","87,43","-8410","688,71",
"1682138514,294","85,96","-8411","684,93",
"1682138514,295","84,49","-8412","692,52",
"1682138514,297","83,02","-8413","702,25",
"1682138514,298","81,55","-8414","696,38",
"1682138514,3","80,08","-8415","702,25",
"1682138514,301","78,61","-8416","698,32",
"1682138514,303","77,14","-8417","688,71",
"1682138514,304","75,67","-8418","684,93",
"1682138514,305","74,2","-8419","692,52",
"1682138514,307","72,73","-8420","702,25",
"1682138514,308","71,27","-8421","696,38",
"1682138514,31","69,8","-8422","702,25",
"1682138514,311","68,33","-8423","698,32",
"1682138514,313","66,86","-8424","688,71",
"1682138514,314","65,39","-8425","684,93",
"1682138514,316","63,92","-8426","692,52",
"1682138514,317","62,45","-8427","702,25",
"1682138514,318","60,98","-8428","696,38",
"1682138514,32","59,51","-8429","702,25",
"1682138514,321","58,04","-8430","696,38",
"1682138514,323","56,57","-8431","688,71",
"1682138514,324","55,1","-8432","684,93",
"1682138514,326","53,63","-8433","694,44",
"1682138514,327","52,16","-8434","700,28",
"1682138514,328","50,69","-8435","696,38",
"1682138514,33","49,22","-8436","702,25",
"1682138514,331","47,76","-8437","696,38",
"1682138514,333","46,29","-8438","688,71",
"1682138514,334","44,82","-8439","684,93",
"1682138514,336","43,35","-8440","694,44",
"1682138514,337","41,88","-8441","700,28",
"1682138514,339","40,41","-8442","696,38",
"1682138514,34","38,94","-8443","702,25",
"1682138514,341","37,47","-8444","698,32",
"1682138514,343","36","-8445","688,71",
"1682138514,344","34,53","-8446","684,93",
"1682138514,346","33,06","-8447","692,52",
"1682138514,347","31,59","-8448","702,25",
"1682138514,349","30,12","-8449","696,38",
"1682138514,35","28,65","-8450","702,25",
"1682138514,351","27,18","-8451","696,38",
"1682138514,353","25,71","-8452","688,71",
"1682138514,354","24,25","-8453","684,93",
"1682138514,356","22,78","-8454","694,44",
"1682138514,357","21,31","-8455","700,28",
"1682138514,359","19,84","-8456","696,38",
"1682138514,36","18,37","-8457","702,25",
"1682138514,362","16,9","-8458","696,38",
"1682138514,363","15,43","-8459","690,61",
"1682138514,364","13,96","-8460","683,06",
"1682138514,366","12,49","-8461","694,44",
"1682138514,367","11,02","-8462","700,28",
"1682138514,369","9,55","-8463","696,38",
"1682138514,37","8,08","-8464","702,25",
"1682138514,372","6,61","-8465","696,38",
"1682138514,373","5,14","-8466","688,71",
"1682138514,374","3,67","-8467",,
"1682138514,375",,,"684,93",
"1682138514,376","2,2","-8468","692,52",
"1682138514,377","0,73","-8469","702,25",
"1682138514,379","-0,73","-8470","696,38",
"1682138514,38","-2,2","-8471","702,25",
"1682138514,382","-3,67","-8472","696,38",
"1682138514,383","-5,14","-8473","688,71",
"1682138514,385","-6,61","-8474","683,06",
"1682138514,386","-8,08","-8475","694,44",
"1682138514,387","-9,55","-8476","700,28",
"1682138514,389","-11,02","-8477","694,44",
"1682138514,39","-12,49","-8478","702,25",
"1682138514,392","-13,96","-8479","696,38",
"1682138514,393","-15,43","-8480","686,81",
"1682138514,395","-16,9","-8481","684,93",
"1682138514,396","-18,37","-8482","692,52",
"1682138514,398","-19,84","-8483","702,25",
"1682138514,399","-21,31","-8484","694,44",
"1682138514,4","-22,78","-8485","702,25",
"1682138514,402","-24,24","-8486","696,38",
"1682138514,403","-25,71","-8487","686,81",
"1682138514,405","-27,18","-8488","684,93",
"1682138514,406","-28,65","-8489","2380,95",
"1682138514,408","-30,12","-8490","700,28",
"1682138514,409","-31,59","-8491","696,38",
"1682138514,41","-33,06","-8492","702,25",
"1682138514,412","-34,53","-8493","694,44",
"1682138514,413","-36","-8494","2336,45",
"1682138514,415","-37,47","-8495","683,06",
"1682138514,416","-38,94","-8496","694,44",
"1682138514,418","-40,41","-8497","700,28",
"1682138514,419","-41,88","-8498","694,44",
"1682138514,421","-43,35","-8499","702,25",
"1682138514,422","-44,82","-8500","694,44",
"1682138514,423","-46,29","-8501","688,71",
"1682138514,425","-47,75","-8502","683,06",
"1682138514,426","-49,22","-8503","692,52",
"1682138514,428","-50,69","-8504","700,28",
"1682138514,429","-52,16","-8505","696,38",
"1682138514,431","-53,63","-8506","700,28",
"1682138514,432","-55,1","-8507","696,38",
"1682138514,434","-56,57","-8508","686,81",
"1682138514,435","-58,04","-8509","683,06",
"1682138514,436","-59,51","-8510",,
"1682138514,437",,,"692,52",
"1682138514,438","-60,98","-8511","702,25",
"1682138514,439","-62,45","-8512","694,44",
"1682138514,441","-63,92","-8513","700,28",
"1682138514,442","-65,39","-8514","696,38",
"1682138514,444","-66,86","-8515","686,81",
"1682138514,445","-68,33","-8516","684,93",
"1682138514,447","-69,8","-8517","690,61",
"1682138514,448","-71,27","-8518","700,28",
"1682138514,449","-72,73","-8519","694,44",
"1682138514,451","-74,2","-8520","702,25",
"1682138514,452","-75,67","-8521","694,44",
"1682138514,454","-77,14","-8522","686,81",
"1682138514,455","-78,61","-8523","684,93",
"1682138514,457","-80,08","-8524","690,61",
"1682138514,458","-81,55","-8525","700,28",
"1682138514,46","-83,02","-8526","694,44",
"1682138514,461","-84,49","-8527","702,25",
"1682138514,462","-85,96","-8528","694,44",
"1682138514,464","-87,43","-8529","686,81",
"1682138514,465","-88,9","-8530","683,06",
"1682138514,467","-90,37","-8531","692,52",
"1682138514,468","-91,84","-8532","700,28",
"1682138514,47","-93,31","-8533","694,44",
"1682138514,471","-94,78","-8534","700,28",
"1682138514,472","-96,24",,,
"1682138514,473",,"-8535","696,38",
"1682138514,474","-97,71","-8536","686,81",
"1682138514,475","-99,18","-8537","683,06",
"1682138514,477","-100,65","-8538","692,52",
"1682138514,478","-102,12","-8539","698,32",
"1682138514,48","-103,59","-8540","694,44",
"1682138514,481","-105,06","-8541","700,28",
"1682138514,483","-106,53","-8542","694,44",
"1682138514,484","-108","-8543","2314,81",
"1682138514,486","-109,47","-8544","681,2",
"1682138514,487","-110,94","-8545","690,61",
"1682138514,488","-112,41","-8546","700,28",
"1682138514,49","-113,88","-8547","692,52",
"1682138514,491","-115,35","-8548","700,28",
"1682138514,493","-116,82","-8549","694,44",
"1682138514,494","-118,29","-8550","684,93",
"1682138514,496","-119,75","-8551","681,2",
"1682138514,497","-121,22","-8552","692,52",
"1682138514,499","-122,69","-8553","696,38",
"1682138514,5","-124,16","-8554","694,44",
"1682138514,501","-125,63","-8555","2450,98",
"1682138514,503","-127,1","-8556","694,44",
"1682138514,504","-128,57","-8557","684,93",
"1682138514,506","-130,04","-8558","683,06",
"1682138514,507","-131,51","-8559","690,61",
"1682138514,509","-132,98","-8560","698,32",
"1682138514,51","-134,45","-8561","692,52",
"1682138514,512","-135,92","-8562","700,28",
"1682138514,513","-137,39","-8563","692,52",
"1682138514,514","-138,86","-8564","686,81",
"1682138514,516","-140,33","-8565","681,2",
"1682138514,517","-141,8","-8566","690,61",
"1682138514,519","-143,27","-8567","698,32",
"1682138514,52","-144,73","-8568","692,52",
"1682138514,522","-146,2","-8569","700,28",
"1682138514,523","-147,67","-8570","692,52",
"1682138514,525","-149,14","-8571","686,81",
"1682138514,526","-150,61","-8572","2252,25",
"1682138514,527","-152,08","-8573","690,61",
"1682138514,529","-153,55","-8574","698,32",
"1682138514,53","-155,02","-8575","692,52",
"1682138514,532","-156,49","-8576","698,32",
"1682138514,533","-157,96","-8577","2403,85",
"1682138514,535","-159,43","-8578","684,93",
"1682138514,536","-160,9","-8579","681,2",
"1682138514,538","-162,37","-8580","692,52",
"1682138514,539","-163,84","-8581","696,38",
"1682138514,541","-165,31","-8582","694,44",
"1682138514,542","-166,78","-8583","698,32",
"1682138514,543","-168,24","-8584","694,44",
"1682138514,545","-169,71","-8585","684,93",
"1682138514,546","-171,18","-8586","681,2",
"1682138514,548","-172,65","-8587","690,61",
"1682138514,549","-174,12","-8588","696,38",
"1682138514,551","-175,59","-8589","2380,95",
"1682138514,552","-177,06","-8590","698,32",
"1682138514,553","-178,53",,,
"1682138514,554",,"-8591","694,44",
"1682138514,555","-180","-8592","684,93",
"1682138514,556","-181,47","-8593","681,2",
"1682138514,558","-182,94","-8594","688,71",
"1682138514,559","-184,41","-8595","698,32",
"1682138514,561","-185,88","-8596","692,52",
"1682138514,562","-187,35","-8597","698,32",
"1682138514,564","-188,82","-8598","692,52",
"1682138514,565","-190,29","-8599","684,93",
"1682138514,567","-191,76","-8600","681,2",
"1682138514,568","-193,22","-8601","688,71",
"1682138514,569","-194,69","-8602","698,32",
"1682138514,571","-196,16","-8603","692,52",
"1682138514,572","-197,63","-8604","696,38",
"1682138514,574","-199,1","-8605","694,44",
"1682138514,575","-200,57","-8606","2272,73",
"1682138514,577","-202,04","-8607","681,2",
"1682138514,578","-203,51","-8608","688,71",
"1682138514,58","-204,98","-8609","698,32",
"1682138514,581","-206,45","-8610","690,61",
"1682138514,582","-207,92","-8611","698,32",
"1682138514,584","-209,39","-8612","692,52",
"1682138514,585","-210,86","-8613","683,06",
"1682138514,587","-212,33","-8614","681,2",
"1682138514,588","-213,8","-8615","688,71",
"1682138514,59","-215,27","-8616","696,38",
"1682138514,591","-216,73","-8617","690,61",
"1682138514,593","-218,2","-8618","2450,98",
"1682138514,594","-219,67","-8619","692,52",
"1682138514,596","-221,14","-8620","683,06",
"1682138514,597","-222,61","-8621","679,35",
"1682138514,598","-224,08","-8622","690,61",
"1682138514,6","-225,55","-8623","696,38",
"1682138514,601","-227,02","-8624","690,61",
"1682138514,603","-228,49","-8625","698,32",
"1682138514,604","-229,96","-8626","692,52",
"1682138514,606","-231,43","-8627","683,06",
"1682138514,607","-232,9","-8628","681,2",
"1682138514,609","-234,37","-8629","688,71",
"1682138514,61","-235,84","-8630","2427,18",
"1682138514,611","-237,31","-8631","690,61",
"1682138514,613","-238,78","-8632","698,32",
"1682138514,614","-240,25","-8633","692,52",
"1682138514,616","-241,71","-8634","683,06",
"1682138514,617","-243,18","-8635","679,35",
"1682138514,619","-244,65","-8636","688,71",
"1682138514,62","-246,12","-8637","696,38",
"1682138514,622","-247,59","-8638","690,61",
"1682138514,623","-249,06","-8639","696,38",
"1682138514,624","-250,53","-8640","692,52",
"1682138514,626","-252","-8641","681,2",
"1682138514,627","-253,47","-8642","679,35",
"1682138514,629","-254,94","-8643","686,81",
"1682138514,63","-256,41","-8644","692,52",
"1682138514,632","-257,88","-8645","688,71",
"1682138514,633","-259,35","-8646","694,44",
"1682138514,635","-260,82","-8647","688,71",
"1682138514,636","-262,29","-8648","679,35",
"1682138514,638","-263,76","-8649","673,85",
"1682138514,639","-265,22","-8650","684,93",
"1682138514,641","-266,69","-8651","688,71",
"1682138514,642","-268,16","-8652","684,93",
"1682138514,643","-269,63","-8653","690,61",
"1682138514,645","-271,1","-8654","683,06",
"1682138514,646","-272,57","-8655","675,68",
"1682138514,648","-274,04","-8656","670,24",
"1682138514,649","-275,51","-8657","677,51",
"1682138514,651","-276,98","-8658","686,81",
"1682138514,652","-278,45","-8659","677,51",
"1682138514,654","-279,92","-8660","684,93",
"1682138514,655","-281,39","-8661","679,35",
"1682138514,657","-282,86","-8662","668,45",
"1682138514,658","-284,33","-8663","2083,33",
"1682138514,66","-285,8","-8664","672,04",
"1682138514,661","-287,27","-8665","677,51",
"1682138514,663","-288,73","-8666","673,85",
"1682138514,664","-290,2","-8667","677,51",
"1682138514,666","-291,67","-8668","672,04",
"1682138514,667","-293,14","-8669","661,38",
"1682138514,669","-294,61","-8670","657,89",
"1682138514,67","-296,08","-8671","666,67",
"1682138514,672","-297,55","-8672","670,24",
"1682138514,673","-299,02","-8673","664,89",
"1682138514,675","-300,49","-8674","670,24",
"1682138514,676","-301,96","-8675","664,89",
"1682138514,678","-303,43","-8676","1984,13",
"1682138514,679","-304,9","-8677","651,04",
"1682138514,681","-306,37","-8678","2000",
"1682138514,682","-307,84","-8679","663,13",
"1682138514,684","-309,31","-8680","657,89",
"1682138514,685","-310,78","-8681","661,38",
"1682138514,687","-312,25","-8682","656,17",
"1682138514,688","-313,71","-8683","645,99",
"1682138514,69","-315,18","-8684","641,03",
"1682138514,691","-316,65","-8685","649,35",
"1682138514,693","-318,12","-8686","654,45",
"1682138514,695","-319,59","-8687","647,67",
"1682138514,696","-321,06","-8688","652,74",
"1682138514,698","-322,53","-8689","645,99",
"1682138514,699","-324","-8690","637,76",
"1682138514,701","-325,47","-8691","632,91",
"1682138514,702","-326,94","-8692","1838,24",
"1682138514,704","-328,41","-8693","644,33",
"1682138514,705","-329,88","-8694","639,39",
"1682138514,707","-331,35","-8695","642,67",
"1682138514,709","-332,82","-8696","636,13",
"1682138514,71","-334,29","-8697","626,57",
"1682138514,712","-335,76","-8698","623,44",
"1682138514,713","-337,22","-8699","628,14",
"1682138514,715","-338,69","-8700","634,52",
"1682138514,717","-340,16","-8701","628,14",
"1682138514,718","-341,63","-8702","631,31",
"1682138514,72","-343,1","-8703","626,57",
"1682138514,721","-344,57","-8704","615,76",
"1682138514,723","-346,04","-8705","612,75",
"1682138514,725","-347,51","-8706","617,28",
"1682138514,726","-348,98","-8707","623,44",
"1682138514,728","-350,45","-8708","615,76",
"1682138514,729","-351,92","-8709","621,89",
"1682138514,731","-353,39","-8710","1655,63",
"1682138514,733","-354,86","-8711","605,33",
"1682138514,734","-356,33","-8712","600,96",
"1682138514,736","-357,8","-8713","605,33",
"1682138514,738","-359,27","-8714","611,25",
"1682138514,739","720,74","-8715","605,33",
"1682138514,741","359,27","-8716","609,76",
"1682138514,743","357,8","-8717","602,41",
"1682138514,744","356,33","-8718","593,82",
"1682138514,746","354,86","-8719","589,62",
"1682138514,748","353,39","-8720","593,82",
"1682138514,749","351,92","-8721","599,52",
"1682138514,751","350,45","-8722","593,82",
"1682138514,753","348,98","-8723","596,66",
"1682138514,754","347,51","-8724","589,62",
"1682138514,756","346,04","-8725","582,75",
"1682138514,758","344,57","-8726","576,04",
"1682138514,76","343,1","-8727","582,75",
"1682138514,761","341,63","-8728","585,48",
"1682138514,763","340,16","-8729","581,4",
"1682138514,765","338,69","-8730","584,11",
"1682138514,766","337,22","-8731","577,37",
"1682138514,768","335,76","-8732","568,18",
"1682138514,77","334,29","-8733","563,06",
"1682138514,772","332,82","-8734","569,48",
"1682138514,773","331,35","-8735","573,39",
"1682138514,775","329,88","-8736","1351,35",
"1682138514,777","328,41","-8737","570,78",
"1682138514,779","326,94","-8738","564,33",
"1682138514,781","325,47","-8739","555,56",
"1682138514,782","324","-8740","549,45",
"1682138514,784","322,53","-8741","555,56",
"1682138514,786","321,06","-8742","559,28",
"1682138514,788","319,59","-8743","553,1",
"1682138514,79","318,12","-8744","1295,34",
"1682138514,791","316,65","-8745","549,45",
"1682138514,793","315,18","-8746","542,3",
"1682138514,795","313,71","-8747","536,48",
"1682138514,797","312,25","-8748","541,13",
"1682138514,799","310,78","-8749","544,66",
"1682138514,801","309,31","-8750","538,79",
"1682138514,803","307,84","-8751","542,3",
"1682138514,804","306,37","-8752","535,33",
"1682138514,806","304,9","-8753","526,32",
"1682138514,808","303,43","-8754","523,01",
"1682138514,81","301,96","-8755","527,43",
"1682138514,812","300,49","-8756","529,66",
"1682138514,814","299,02","-8757","524,11",
"1682138514,816","297,55","-8758","527,43",
"1682138514,818","296,08","-8759","520,83",
"1682138514,82","294,61","-8760","511,25",
"1682138514,822","293,14","-8761","508,13",
"1682138514,824","291,67","-8762","1072,96",
"1682138514,826","290,2","-8763","515,46",
"1682138514,827","288,73","-8764","508,13",
"1682138514,829","287,27","-8765","512,3",
"1682138514,831","285,8","-8766","505,05",
"1682138514,833","284,33","-8767","497,02",
"1682138514,835","282,86","-8768","492,13",
"1682138514,837","281,39","-8769","496,03",
"1682138514,839","279,92","-8770","500",
"1682138514,841","278,45","-8771","494,07",
"1682138514,844","276,98","-8772","495,05",
"1682138514,846","275,51","-8773","490,2",
"1682138514,848","274,04","-8774","480,77",
"1682138514,85","272,57","-8775","477,1",
"1682138514,852","271,1","-8776","480,77",
"1682138514,854","269,63","-8777","482,63",
"1682138514,856","268,16","-8778","477,1",
"1682138514,858","266,69","-8779","479,85",
"1682138514,86","265,22","-8780","473,48",
"1682138514,862","263,76","-8781","464,68",
"1682138514,864","262,29","-8782","461,25",
"1682138514,867","260,82","-8783","462,96",
"1682138514,869","259,35","-8784","892,86",
"1682138514,871","257,88","-8785","460,41",
"1682138514,873","256,41","-8786","462,11",
"1682138514,875","254,94","-8787","456,2",
"1682138514,878","253,47","-8788","448,03",
"1682138514,88","252","-8789","443,26",
"1682138514,882","250,53","-8790","446,43",
"1682138514,884","249,06","-8791","448,03",
"1682138514,886","247,59",,,
"1682138514,887",,"-8792","442,48",
"1682138514,889","246,12","-8793","444,05",
"1682138514,891","244,65","-8794","437,83",
"1682138514,893","243,18","-8795","430,29",
"1682138514,896","241,71","-8796","425,89",
"1682138514,898","240,25","-8797","428,08",
"1682138514,9","238,78","-8798","429,55",
"1682138514,903","237,31","-8799","424,45",
"1682138514,905","235,84","-8800","425,89",
"1682138514,907","234,37","-8801",,
"1682138514,908",,,"419,46",
"1682138514,91","232,9","-8802","411,86",
"1682138514,912","231,43","-8803","407,17",
"1682138514,915","229,96","-8804","409,17",
"1682138514,917","228,49","-8805","410,51",
"1682138514,92","227,02","-8806","405,19",
"1682138514,922","225,55","-8807","405,84",
"1682138514,925","224,08","-8808","400",
"1682138514,927","222,61","-8809","392,46",
"1682138514,93","221,14","-8810","387,6",
"1682138514,932","219,67","-8811","388,8",
"1682138514,935","218,2","-8812","390,63",
"1682138514,938","216,73","-8813","385,21",
"1682138514,94","215,27","-8814","385,8",
"1682138514,943","213,8","-8815","379,94",
"1682138514,945","212,33","-8816","372,02",
"1682138514,948","210,86","-8817","367,11",
"1682138514,951","209,39","-8818","368,73",
"1682138514,954","207,92","-8819","369,82",
"1682138514,956","206,45","-8820","364,43",
"1682138514,959","204,98","-8821","364,43",
"1682138514,962","203,51","-8822","358,17",
"1682138514,965","202,04","-8823","547,05",
"1682138514,968","200,57","-8824","345,78",
"1682138514,97","199,1","-8825",,
"1682138514,971",,,"346,74",
"1682138514,973","197,63","-8826","346,74",
"1682138514,976","196,16","-8827","341,06",
"1682138514,979","194,69","-8828","341,06",
"1682138514,982","193,22","-8829","335,12",
"1682138514,985","191,76","-8830","328,08",
"1682138514,988","190,29","-8831","323",
"1682138514,991","188,82","-8832","323,42",
"1682138514,995","187,35","-8833","323,42",
"1682138514,998","185,88","-8834","318,07",
"1682138515,001","184,41","-8835","469,92",
"1682138515,004","182,94","-8836","311,33",
"1682138515,007","181,47","-8837","304,51",
"1682138515,011","180","-8838","299,4",
"1682138515,014","178,53","-8839","299,4",
"1682138515,017","177,06","-8840","298,69",
"1682138515,021","175,59","-8841","292,74",
"1682138515,024","174,12","-8842","291,04",
"1682138515,028","172,65","-8843","283,13",
"1682138515,031","171,18","-8844","275,03",
"1682138515,036","169,71","-8845","268,24",
"1682138515,039","168,24","-8846","264,83",
"1682138515,043","166,78","-8847","261,51",
"1682138515,047","165,31","-8848","254,07",
"1682138515,051","163,84","-8849","249,75",
"1682138515,055","162,37","-8850","241,08",
"1682138515,059","160,9","-8851","231,91",
"1682138515,064","159,43","-8852","224,22",
"1682138515,068","157,96","-8853","219,49",
"1682138515,073","156,49","-8854","214,78",
"1682138515,078","155,02","-8855","206,27",
"1682138515,083","153,55","-8856","200,16",
"1682138515,088","152,08","-8857","190,69",
"1682138515,093","150,61","-8858","181,03",
"1682138515,099","149,14","-8859","172,18",
"1682138515,105","147,67","-8860","165,13",
"1682138515,112","146,2","-8861","157,93",
"1682138515,118","144,73","-8862","147,67",
"1682138515,126","143,27","-8863","138,73",
"1682138515,134","141,8","-8864","126,45",
"1682138515,142","140,33","-8865","114,21",
"1682138515,152","138,86","-8866","101,5",
"1682138515,164","137,39","-8867","87,47",
"1682138515,177","135,92","-8868","71,69",
"1682138515,198","134,45","-8869","49,27",
